index,Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeild,Humidity,Crops,price,Season
1479,2014,Mysuru,15009,3550.0,18.73838079470199,Loam,Basin,2088.0,53.5,Ginger,4847,Rabi
1480,2015,Mysuru,15114,3550.0,19.586223684210523,Loam,Basin,2628.0,52.5,Ginger,51239,Rabi
1481,2016,Mysuru,16224,3654.0,19.34348013245033,Loam,Basin,1939.0,56.0,Ginger,216396,Rabi
1482,2017,Mysuru,17095,3654.0,18.05328145695364,Loam,Basin,1871.0,57.0,Ginger,2644,Rabi
1483,2018,Mysuru,17512,3654.0,20.303413907284764,Loam,Basin,1868.0,57.5,Ginger,44235,Rabi
1484,2015,Mysuru,17587,233.0,19.586223684210523,Loam,Basin,127919.0,57.0,Tea,203317,Rabi
1485,2016,Mysuru,17771,233.0,19.34348013245033,Loam,Basin,75340.0,55.0,Tea,2134,Rabi
1486,2017,Mysuru,17825,233.0,18.05328145695364,Loam,Basin,29170.0,56.0,Tea,45186,Rabi
1487,2018,Mysuru,3147,234.0,20.303413907284764,Loam,Basin,1901.0,54.0,Tea,238542,Rabi
1488,2013,Mysuru,2578,234.0,18.88877814569537,Loam,Basin,972.0,58.0,Tea,1516,Rabi
1489,2014,Mysuru,1591,234.0,18.73838079470199,Loam,Basin,874.0,58.0,Tea,57259,Rabi
1490,2015,Mysuru,1298,3105.0,19.586223684210523,Loam,Spray,592.0,59.0,Tea,234779,Rabi
1491,2016,Mysuru,4,3105.0,19.34348013245033,Loam,Spray,864.0,50.0,Tea,1493,Rabi
1492,2017,Mysuru,1122,3105.0,18.05328145695364,Loam,Spray,5373.0,54.0,Tea,64409,Rabi
1493,2018,Mysuru,917,236.0,20.303413907284764,Loam,Spray,6589.0,53.0,Tea,249978,Rabi
1494,2004,Mysuru,819,236.0,18.82083112582781,Loam,Spray,5107.0,52.0,Tea,637,Rabi
1495,2005,Mysuru,619,2903.1,16.92354635761589,Loam,Spray,5518.0,51.0,Tea,43311,Rabi
1496,2006,Mysuru,391,2903.1,19.070367549668873,Loam,Spray,4912.0,57.0,Tea,24848,Rabi
1497,2007,Mysuru,211,2903.1,17.269644736842103,Loam,Spray,3830.0,57.0,Tea,761,Rabi
1499,2009,Mysuru,111,2996.6,19.775003311258274,Loam,Spray,2783.0,57.0,Paddy,234581,Rabi
1500,2010,Mysuru,76,2996.6,18.05016887417218,Light sandy,Spray,1533.0,57.0,Paddy,646,Rabi
1501,2011,Mysuru,53,3522.8,21.516324175824174,Light sandy,Spray,1647.0,54.0,Paddy,43562,Zaid
1502,2012,Mysuru,2688,3522.8,22.07511538461538,Light sandy,Spray,975.0,54.5,Paddy,200000,Zaid
1503,2013,Mysuru,2311,3522.8,22.030060439560444,Light sandy,Spray,2.0,56.6,Paddy,4847,Zaid
1504,2014,Mysuru,2188,2903.1,22.36203846153846,Light sandy,Spray,836.0,55.5,Paddy,51239,Zaid
1505,2015,Mysuru,1998,2903.1,21.006324175824176,Light sandy,Spray,806.0,58.5,Paddy,216396,Zaid
1506,2016,Mysuru,2006,2903.1,23.064456043956042,Light sandy,Spray,880.0,59.5,Paddy,2644,Zaid
1507,2017,Mysuru,2034,2996.6,22.1350054945055,Light sandy,Spray,770.0,55.0,Paddy,44235,Zaid
1508,2016,Mysuru,2035,2996.6,23.064456043956042,Light sandy,Spray,395.0,53.0,Paddy,203317,Zaid
1509,2017,Mysuru,2074,2996.6,22.1350054945055,Light sandy,Spray,187.0,53.5,Paddy,2134,Zaid
1510,2018,Mysuru,2127,3522.8,21.752478021978014,Light sandy,Spray,187.0,52.5,Paddy,45186,Zaid
1511,2013,Mysuru,2090,3522.8,22.030060439560444,Light sandy,Spray,121.0,56.0,Paddy,238542,Zaid
1512,2014,Mysuru,2059,3522.8,22.36203846153846,Light sandy,Spray,103.0,57.0,Paddy,1516,Zaid
1513,2015,Mysuru,2050,3729.8,21.006324175824176,Light sandy,Spray,71.0,57.5,Paddy,200000,Zaid
1514,2016,Mysuru,1865,3729.8,23.064456043956042,Light sandy,Spray,3961.0,57.0,Groundnut,4847,Zaid
1515,2017,Mysuru,1841,3729.8,22.1350054945055,Light sandy,Spray,4247.0,55.0,Groundnut,51239,Zaid
1516,2018,Mysuru,1799,2746.2,21.752478021978014,Light sandy,Spray,3290.0,56.0,Groundnut,216396,Zaid
1517,2004,Kasaragodu,1468,2746.2,27.49408241758242,Light sandy,Spray,3138.0,54.0,Groundnut,2644,Zaid
1518,2005,Kasaragodu,568,2746.2,28.10254395604395,Light sandy,Spray,3423.0,58.0,Groundnut,44235,Zaid
1519,2006,Kasaragodu,407,3360.0,27.748587912087913,Light sandy,Spray,3899.0,58.0,Groundnut,203317,Zaid
1520,2007,Kasaragodu,177,3360.0,28.026719780219782,Light sandy,Spray,4015.0,59.0,Groundnut,2134,Zaid
1521,2008,Kasaragodu,51,3360.0,27.566390109890108,Light sandy,Spray,4279.0,50.0,Groundnut,45186,Zaid
1522,2009,Kasaragodu,173,3605.4,27.97660989010988,Light sandy,Spray,4167.0,54.0,Groundnut,238542,Zaid
1523,2010,Kasaragodu,201,3605.4,28.37144505494506,Light sandy,Spray,4479.0,53.0,Groundnut,1516,Zaid
1524,2011,Kasaragodu,206,2903.1,27.832324175824176,Light sandy,Spray,3699.0,52.0,Groundnut,57259,Zaid
1525,2012,Kasaragodu,243,2903.1,27.74946703296703,Light sandy,Spray,4904.0,51.0,Groundnut,234779,Zaid
1526,2013,Kasaragodu,123,2903.1,28.00880769230769,Light sandy,Spray,2821.0,57.0,Groundnut,1493,Zaid
1527,2014,Kasaragodu,82,2996.6,28.364412087912093,Light sandy,Spray,3472.0,57.0,Groundnut,64409,Zaid
1528,2015,Kasaragodu,74,2996.6,27.888807692307697,Light sandy,Spray,3647.0,60.0,Groundnut,249978,Zaid
1529,2016,Kasaragodu,18,2996.6,28.85660989010989,Heavy clay,Spray,393.0,57.0,Blackgram,637,Zaid
1530,2017,Kasaragodu,37,3522.8,28.28485164835165,Heavy clay,Spray,167.0,57.0,Blackgram,43311,Zaid
1531,2016,Kasaragodu,35,3522.8,28.85660989010989,Heavy clay,Spray,71.0,54.0,Blackgram,24848,Zaid
1532,2017,Kasaragodu,5974,3522.8,28.28485164835165,Heavy clay,Spray,52.0,54.5,Blackgram,761,Zaid
1534,2017,Kasaragodu,6705,3729.8,28.28485164835165,Heavy clay,Drip,2783.0,55.5,Blackgram,234581,Zaid
1535,2018,Kasaragodu,5876,3729.8,28.036500000000004,Heavy clay,Drip,1533.0,58.5,Blackgram,646,Zaid
1536,2013,Kasaragodu,326,2746.2,28.00880769230769,Heavy clay,Drip,1647.0,59.5,Blackgram,43562,Zaid
1537,2014,Kasaragodu,6470,2746.2,28.364412087912093,Heavy clay,Drip,975.0,55.0,Blackgram,200000,Zaid
1538,2015,Kasaragodu,6709,2746.2,27.888807692307697,Heavy clay,Drip,2.0,53.0,Blackgram,4847,Zaid
1539,2016,Kasaragodu,6186,3360.0,28.85660989010989,Heavy clay,Drip,836.0,53.5,Blackgram,51239,Zaid
1540,2017,Kasaragodu,6503,3360.0,28.28485164835165,Heavy clay,Drip,806.0,52.5,Blackgram,216396,Zaid
1541,2018,Kasaragodu,5220,3360.0,28.036500000000004,Heavy clay,Drip,880.0,56.0,Blackgram,2644,Zaid
1542,2004,Kasaragodu,4677,3605.4,27.49408241758242,Heavy clay,Drip,770.0,59.5,Blackgram,44235,Zaid
1543,2005,Kasaragodu,4803,3605.4,28.10254395604395,Heavy clay,Drip,395.0,55.0,Blackgram,203317,Zaid
1544,2006,Kasaragodu,3739,3605.4,27.748587912087913,Heavy clay,Drip,187.0,53.0,Cashew,2134,Zaid
1545,2007,Kasaragodu,3529,3512.4,28.026719780219782,Heavy clay,Drip,187.0,53.5,Cashew,45186,Zaid
1546,2008,Kasaragodu,3649,3512.4,27.566390109890108,Heavy clay,Drip,121.0,52.5,Cashew,238542,Zaid
1547,2009,Raichur,1374,3512.4,28.707247252747255,Heavy clay,Drip,103.0,56.0,Cashew,1516,Zaid
1548,2010,Raichur,933,3296.0,29.949445054945052,Heavy clay,Drip,71.0,57.0,Cashew,57259,Zaid
1549,2011,Raichur,345,3550.0,28.679774725274726,Heavy clay,Drip,3961.0,57.5,Cashew,234779,Zaid
1550,2012,Raichur,29,3550.0,29.408346153846153,Heavy clay,Drip,4247.0,57.0,Cashew,1493,Zaid
1551,2013,Raichur,11,3550.0,28.711313186813186,Heavy clay,Drip,3290.0,55.0,Cashew,64409,Zaid
1552,2014,Raichur,10,3654.0,29.25867582417583,Heavy clay,Drip,3138.0,56.0,Cashew,249978,Zaid
1553,2015,Raichur,7,3654.0,28.266917582417587,Heavy clay,Drip,3423.0,54.0,Cashew,637,Zaid
1554,2016,Raichur,10,3654.0,29.29548901098902,Heavy clay,Drip,3899.0,58.0,Cashew,43311,Zaid
1555,2017,Raichur,56,233.0,29.768126373626373,Heavy clay,Drip,4015.0,58.0,Cashew,24848,Zaid
1556,2017,Raichur,68,233.0,29.768126373626373,Heavy clay,Drip,4279.0,59.0,Cashew,761,Zaid
1557,2016,Raichur,56,233.0,29.29548901098902,Heavy clay,Drip,4167.0,50.0,Cashew,45608,Zaid
1558,2017,Raichur,66,234.0,29.768126373626373,Heavy clay,Drip,4479.0,54.0,Cashew,234581,Zaid
1559,2018,Raichur,55,234.0,29.270214285714285,Heavy clay,Drip,3699.0,53.0,Coconut,646,Zaid
1560,2013,Raichur,42,234.0,28.711313186813186,Heavy clay,Drip,4904.0,59.5,Coconut,43562,Zaid
1561,2014,Raichur,51179,3105.0,29.25867582417583,Heavy clay,Drip,2821.0,55.0,Coconut,200000,Zaid
1562,2015,Raichur,468,3105.0,28.266917582417587,Heavy clay,Drip,3472.0,53.0,Coconut,4847,Zaid
1563,2016,Raichur,11841,3105.0,29.29548901098902,Heavy clay,Drip,3647.0,53.5,Coconut,51239,Zaid
1564,2017,Raichur,50975,236.0,29.768126373626373,Heavy clay,Drip,393.0,52.5,Coconut,216396,Zaid
1565,2018,Raichur,206,236.0,29.270214285714285,Heavy clay,Drip,167.0,56.0,Coconut,2644,Zaid
1566,2004,Raichur,10922,2903.1,26.99889560439561,Heavy clay,Drip,71.0,57.0,Coconut,44235,Zaid
1567,2005,Raichur,51390,2903.1,27.84230219780221,Heavy clay,Drip,52.0,57.5,Coconut,203317,Zaid
1568,2006,Raichur,177,2903.1,28.4455989010989,Heavy clay,Drip,2570.0,57.0,Coconut,2134,Zaid
1569,2007,Raichur,10723,2996.6,28.47636813186813,Loam,Drip,27170.0,55.0,Coconut,45186,Zaid
1570,2008,Raichur,51709,2996.6,27.74867582417583,Loam,Drip,114744.0,56.0,Coconut,238542,Zaid
1571,2009,Raichur,146,2996.6,28.707247252747255,Loam,Drip,1402.0,54.0,Coconut,1516,Zaid
1572,2010,Raichur,10910,3296.0,29.949445054945052,Loam,Drip,23456.0,58.0,Coconut,200000,Zaid
1573,2011,Raichur,51355,3550.0,28.679774725274726,Loam,Drip,107809.0,58.0,Coconut,4847,Zaid
1574,2012,Raichur,160,3550.0,29.408346153846153,Loam,Drip,1132.0,59.0,Coconut,51239,Zaid
1575,2013,Raichur,10912,3550.0,28.711313186813186,Loam,Drip,23960.0,50.0,Ginger,216396,Zaid
1576,2014,Raichur,51353,3654.0,29.25867582417583,Loam,Drip,126487.0,54.0,Ginger,2644,Zaid
1577,2015,Gulbarga,142,3654.0,27.939659340659336,Loam,Drip,804.0,53.0,Ginger,44235,Zaid
1578,2016,Gulbarga,10505,3654.0,29.286912087912093,Loam,Basin,30362.0,59.5,Ginger,203317,Zaid
1579,2017,Gulbarga,51040,233.0,29.002406593406594,Loam,Basin,124492.0,55.0,Ginger,2134,Zaid
1580,2004,Gulbarga,154,233.0,26.776582417582418,Loam,Basin,792.0,53.0,Ginger,45186,Zaid
1581,2004,Gulbarga,10318,233.0,26.776582417582418,Loam,Basin,34153.0,53.5,Ginger,238542,Zaid
1582,2004,Gulbarga,48083,234.0,26.776582417582418,Loam,Basin,2570.0,52.5,Ginger,1516,Zaid
1583,2004,Gulbarga,143,234.0,26.776582417582418,Loam,Basin,27170.0,56.0,Ginger,57259,Zaid
1584,2004,Gulbarga,9283,234.0,26.776582417582418,Loam,Basin,114744.0,57.0,Ginger,234779,Zaid
1585,2004,Gulbarga,47200,3105.0,26.776582417582418,Loam,Basin,1402.0,57.5,Ginger,1493,Zaid
1586,2004,Gulbarga,158,3105.0,26.776582417582418,Loam,Basin,23456.0,57.0,Ginger,64409,Zaid
1587,2004,Gulbarga,8982,3105.0,26.776582417582418,Loam,Basin,107809.0,55.0,Ginger,249978,Zaid
1588,2004,Gulbarga,46990,236.0,26.776582417582418,Loam,Basin,1132.0,56.0,Ginger,637,Zaid
1589,2004,Gulbarga,103,236.0,26.776582417582418,Loam,Basin,23960.0,54.0,Ginger,43311,Zaid
1590,2004,Gulbarga,8239,2903.1,26.776582417582418,Loam,Drip,126487.0,57.0,Coconut,200000,Zaid
1591,2004,Gulbarga,44563,2903.1,26.776582417582418,Loam,Drip,804.0,57.5,Coconut,4847,Zaid
1592,2004,Gulbarga,96,2903.1,26.776582417582418,Loam,Drip,30362.0,57.0,Coconut,51239,Zaid
1593,2004,Gulbarga,6949,2996.6,26.776582417582418,Loam,Drip,124492.0,55.0,Coconut,216396,Zaid
1594,2004,Gulbarga,44663,2996.6,26.776582417582418,Loam,Drip,792.0,56.0,Coconut,2644,Zaid
1595,2004,Gulbarga,110,2996.6,26.776582417582418,Loam,Drip,34153.0,54.0,Coconut,44235,Zaid
1596,2004,Gulbarga,6824,2903.1,26.776582417582418,Loam,Drip,132551.0,58.0,Coconut,203317,Zaid
1597,2004,Gulbarga,43013,2903.1,26.776582417582418,Loam,Drip,338.0,58.0,Coconut,2134,Zaid
1598,2004,Gulbarga,95,2903.1,26.776582417582418,Loam,Drip,22966.0,59.0,Coconut,45186,Zaid
1599,2004,Gulbarga,6441,2996.6,26.776582417582418,Loam,Drip,131763.0,50.0,Coconut,238542,Zaid
1600,2004,Gulbarga,4012,2996.6,26.776582417582418,Dry sandy ,Drip,404.0,54.0,Coconut,1516,Zaid
1601,2004,Gulbarga,4877,2996.6,26.776582417582418,Dry sandy ,Drip,24184.0,53.0,Coconut,57259,Zaid
1602,2004,Gulbarga,4930,3522.8,26.776582417582418,Dry sandy ,Drip,124387.0,52.0,Coconut,234779,Zaid
1603,2004,Gulbarga,4954,3522.8,26.776582417582418,Dry sandy ,Drip,343.0,51.0,Coconut,1493,Zaid
1604,2004,Gulbarga,5019,3522.8,26.776582417582418,Dry sandy ,Drip,23099.0,57.0,Coconut,64409,Zaid
1605,2004,Gulbarga,5127,3729.8,26.776582417582418,Dry sandy ,Drip,117825.84,57.0,Coconut,249978,Zaid
1606,2004,Gulbarga,5174,3729.8,26.776582417582418,Dry sandy ,Drip,336.0,60.0,Coconut,637,Zaid
1607,2004,Gulbarga,5294,3729.8,26.776582417582418,Dry sandy ,Drip,22594.0,57.0,Coconut,43311,Zaid
1608,2004,Gulbarga,5474,2746.2,26.776582417582418,Dry sandy ,Drip,116481.07,57.0,Coconut,24848,Zaid
1609,2004,Gulbarga,5864,2746.2,26.776582417582418,Dry sandy ,Drip,316.0,54.0,Coconut,761,Zaid
1610,2004,Gulbarga,7028,2746.2,26.776582417582418,Dry sandy ,Drip,21400.0,54.5,Coconut,45608,Zaid
1611,2004,Gulbarga,7403,3360.0,26.776582417582418,Dry sandy ,Drip,122102.0,56.6,Coconut,234581,Zaid
1612,2004,Gulbarga,7501,3360.0,26.776582417582418,Dry sandy ,Drip,382.0,55.5,Coconut,646,Zaid
1613,2004,Gulbarga,7714,3360.0,26.776582417582418,Dry sandy ,Drip,19578.0,58.5,Coconut,43562,Zaid
1614,2004,Madikeri,7856,3605.4,17.15214285714286,Dry sandy ,Drip,121037.0,59.5,Coconut,200000,Zaid
1615,2004,Madikeri,32,3605.4,17.15214285714286,Dry sandy ,Drip,231.0,55.0,Coconut,4847,Zaid
1616,2004,Madikeri,1,3605.4,17.15214285714286,Dry sandy ,Drip,18951.0,53.0,Coconut,51239,Zaid
1617,2004,Madikeri,30,3512.4,17.15214285714286,Dry sandy ,Drip,110579.0,53.5,Coconut,216396,Zaid
1618,2004,Madikeri,6,3512.4,17.15214285714286,Dry sandy ,Drip,221.0,52.5,Coconut,2644,Zaid
1619,2004,Madikeri,15,3512.4,17.15214285714286,Dry sandy ,Drip,15362.0,56.0,Coconut,44235,Zaid
1620,2004,Madikeri,4,3296.0,17.15214285714286,Dry sandy ,Drip,120373.0,57.0,Coconut,203317,Zaid
1621,2004,Madikeri,39,3296.0,17.15214285714286,Dry sandy ,Drip,291.0,57.5,Coconut,2134,Zaid
1622,2004,Madikeri,6,3296.0,17.15214285714286,Dry sandy ,Drip,17231.0,57.0,Coconut,45186,Zaid
1623,2004,Madikeri,12,3550.0,17.15214285714286,Dry sandy ,Drip,119359.0,55.0,Coconut,238542,Zaid
1624,2004,Madikeri,3,3550.0,17.15214285714286,Dry sandy ,Drip,283.0,56.0,Coconut,1516,Zaid
1625,2004,Madikeri,17,3550.0,17.15214285714286,Dry sandy ,Drip,17690.0,54.0,Coconut,57259,Zaid
1626,2004,Madikeri,3,3654.0,17.15214285714286,Dry sandy ,Drip,7157.0,58.0,Coconut,234779,Zaid
1627,2004,Madikeri,9,3654.0,17.15214285714286,Dry sandy ,Drip,8700.0,58.0,Coconut,1493,Zaid
1628,2004,Madikeri,21,3654.0,17.15214285714286,Dry sandy ,Drip,41266.0,59.0,Coconut,64409,Zaid
1629,2004,Madikeri,11,233.0,17.15214285714286,Dry sandy ,Drip,8838.0,50.0,Coconut,249978,Zaid
1630,2004,Madikeri,4,233.0,17.15214285714286,Dry sandy ,Drip,8954.0,54.0,Coconut,637,Zaid
1631,2004,Madikeri,15,233.0,17.15214285714286,Dry sandy ,Drip,42915.0,53.0,Coconut,43311,Zaid
1632,2004,Madikeri,8,234.0,17.15214285714286,Dry sandy ,Drip,9230.0,52.0,Coconut,24848,Zaid
1633,2004,Madikeri,29,234.0,17.15214285714286,Dry sandy ,Drip,44313.0,51.0,Coconut,761,Zaid
1634,2004,Madikeri,1,234.0,17.15214285714286,Dry sandy ,Basin,45820.0,57.0,Coconut,45608,Zaid
1635,2004,Madikeri,13736,3105.0,17.15214285714286,Dry sandy ,Basin,49084.0,57.0,Coconut,234581,Zaid
1636,2004,Madikeri,14003,3105.0,17.15214285714286,Dry sandy ,Basin,86311.0,60.0,Coconut,646,Zaid
1637,2004,Madikeri,14179,3105.0,17.15214285714286,Dry sandy ,Basin,57642.0,57.0,Coconut,43562,Zaid
1638,2004,Madikeri,14319,236.0,17.15214285714286,Dry sandy ,Basin,58405.0,57.0,Coconut,200000,Zaid
1639,2004,Madikeri,14464,236.0,17.15214285714286,Dry sandy ,Basin,60751.0,54.0,Coconut,4847,Zaid
1640,2004,Madikeri,14876,2903.1,17.15214285714286,Dry sandy ,Basin,109506.0,54.5,Coconut,51239,Zaid
1641,2004,Madikeri,14976,2903.1,17.15214285714286,Dry sandy ,Basin,114.0,56.6,Coconut,216396,Zaid
1642,2004,Madikeri,15009,2903.1,17.15214285714286,Dry sandy ,Basin,3.0,55.5,Coconut,2644,Zaid
1643,2004,Madikeri,15114,2996.6,17.15214285714286,Dry sandy ,Basin,95.0,58.5,Coconut,44235,Zaid
1644,2004,Chikmangaluru,16224,2996.6,17.169175824175824,Dry sandy ,Basin,19.0,59.5,Coconut,203317,Zaid
1645,2004,Chikmangaluru,17095,2996.6,17.169175824175824,Dry sandy ,Basin,54.0,55.0,Coconut,2134,Zaid
1646,2004,Chikmangaluru,17512,3522.8,17.169175824175824,Dry sandy ,Basin,13.0,53.0,Coconut,45186,Zaid
1647,2004,Chikmangaluru,17587,3522.8,17.169175824175824,Dry sandy ,Basin,123.0,53.5,Coconut,238542,Zaid
1648,2004,Chikmangaluru,17771,3522.8,17.169175824175824,Dry sandy ,Basin,19.0,52.5,Coconut,1516,Zaid
1649,2004,Chikmangaluru,17825,3729.8,17.169175824175824,Dry sandy ,Basin,32.0,56.0,Coconut,57259,Zaid
1650,2004,Chikmangaluru,3147,3729.8,17.169175824175824,Dry sandy ,Basin,8.0,57.0,Coconut,234779,Zaid
1651,2004,Chikmangaluru,2578,3729.8,17.169175824175824,Dry sandy ,Basin,50.0,57.5,Coconut,1493,Zaid
1652,2004,Chikmangaluru,1591,2746.2,17.169175824175824,Dry sandy ,Basin,10.0,57.0,Coconut,64409,Zaid
1653,2004,Chikmangaluru,1298,2746.2,17.169175824175824,Dry sandy ,Basin,29.0,55.0,Coconut,249978,Zaid
1654,2004,Chikmangaluru,4,2746.2,17.169175824175824,Dry sandy ,Basin,44.0,56.0,Coconut,200000,Zaid
1655,2004,Chikmangaluru,1122,3360.0,17.169175824175824,Dry sandy ,Basin,33.0,54.0,Coconut,4847,Zaid
1656,2004,Chikmangaluru,917,3360.0,17.169175824175824,Dry sandy ,Basin,14.0,58.0,Coconut,51239,Zaid
1657,2004,Chikmangaluru,819,3360.0,17.169175824175824,Dry sandy ,Basin,56.0,58.0,Coconut,216396,Zaid
1658,2004,Chikmangaluru,619,3605.4,17.169175824175824,Dry sandy ,Basin,26.0,59.0,Coconut,2644,Zaid
1659,2004,Chikmangaluru,391,3605.4,17.169175824175824,Dry sandy ,Basin,98.0,50.0,Coconut,44235,Zaid
1660,2004,Chikmangaluru,211,3605.4,17.169175824175824,Dry sandy ,Basin,3.0,54.0,Coconut,203317,Zaid
1661,2004,Chikmangaluru,153,3512.4,17.169175824175824,Dry sandy ,Basin,58637.0,53.0,Coconut,2134,Zaid
1662,2004,Chikmangaluru,111,3512.4,17.169175824175824,Dry sandy ,Basin,59777.0,52.0,Coconut,45186,Zaid
1663,2004,Chikmangaluru,76,3512.4,17.169175824175824,Dry sandy ,Basin,60528.0,51.0,Coconut,238542,Zaid
1664,2004,Chikmangaluru,53,3296.0,17.169175824175824,Dry sandy ,Basin,61126.0,57.0,Coconut,1516,Zaid
1666,2004,Chikmangaluru,2311,3296.0,17.169175824175824,Dry sandy ,Basin,63504.0,60.0,Coconut,234779,Zaid
1667,2004,Chikmangaluru,2188,3550.0,17.169175824175824,Dry sandy ,Basin,63931.0,57.0,Coconut,1493,Zaid
1668,2004,Chikmangaluru,1998,3550.0,17.169175824175824,Dry sandy ,Basin,73730.0,57.0,Coconut,64409,Zaid
1669,2004,Chikmangaluru,2006,3550.0,17.169175824175824,Dry sandy ,Basin,118416.0,54.0,Coconut,249978,Zaid
1670,2004,Chikmangaluru,2034,3654.0,17.169175824175824,Dry sandy ,Basin,130132.0,54.5,Coconut,637,Zaid
1671,2004,Chikmangaluru,2035,3654.0,17.169175824175824,Dry sandy ,Basin,154889.0,56.6,Coconut,43311,Zaid
1672,2004,Chikmangaluru,2074,3654.0,17.169175824175824,Dry sandy ,Basin,171739.0,55.5,Coconut,24848,Zaid
1673,2004,Chikmangaluru,2127,233.0,17.169175824175824,Dry sandy ,Basin,172475.0,58.5,Coconut,761,Zaid
1674,2004,Chikmangaluru,2090,233.0,17.169175824175824,Dry sandy ,Basin,177939.0,59.5,Coconut,45608,Zaid
1676,2004,Chikmangaluru,2050,2903.1,17.169175824175824,Dry sandy ,Basin,2783.0,53.0,Coconut,646,Zaid
1677,2004,Chikmangaluru,1865,2903.1,17.169175824175824,Dry sandy ,Spray,1533.0,53.5,Coconut,43562,Zaid
1678,2004,Chikmangaluru,1841,2903.1,17.169175824175824,Dry sandy ,Spray,1647.0,52.5,Coconut,200000,Zaid
1679,2004,Chikmangaluru,1799,2996.6,17.169175824175824,Dry sandy ,Spray,975.0,56.0,Coconut,4847,Zaid
1680,2004,Chikmangaluru,1468,2996.6,17.169175824175824,Dry sandy ,Spray,2.0,57.0,Coconut,51239,Zaid
1681,2004,Chikmangaluru,568,2996.6,17.169175824175824,Dry sandy ,Spray,836.0,57.5,Coconut,216396,Zaid
1682,2004,Chikmangaluru,407,3522.8,17.169175824175824,Dry sandy ,Spray,806.0,57.0,Coconut,2644,Zaid
1683,2004,Chikmangaluru,177,3522.8,17.169175824175824,Dry sandy ,Spray,880.0,55.0,Coconut,44235,Zaid
1684,2004,Chikmangaluru,51,3522.8,17.169175824175824,Dry sandy ,Spray,770.0,56.0,Coconut,203317,Zaid
1685,2004,Chikmangaluru,173,3729.8,17.169175824175824,Dry sandy ,Spray,395.0,54.0,Coconut,2134,Zaid
1686,2004,Chikmangaluru,201,3729.8,17.169175824175824,Dry sandy ,Spray,187.0,58.0,Coconut,45186,Zaid
1687,2004,Chikmangaluru,206,3729.8,17.169175824175824,Dry sandy ,Spray,187.0,58.0,Coconut,238542,Zaid
1688,2004,Chikmangaluru,243,2746.2,17.169175824175824,Dry sandy ,Spray,121.0,59.0,Coconut,1516,Zaid
1689,2004,Chikmangaluru,123,2746.2,17.169175824175824,Dry sandy ,Spray,103.0,50.0,Coconut,57259,Zaid
1690,2004,Chikmangaluru,82,2746.2,17.169175824175824,Dry sandy ,Spray,71.0,54.0,Coconut,234779,Zaid
1691,2004,Chikmangaluru,74,3360.0,17.169175824175824,Dry sandy ,Spray,3961.0,53.0,Coconut,1493,Zaid
1692,2004,Chikmangaluru,18,3360.0,17.169175824175824,Dry sandy ,Spray,4247.0,52.0,Coconut,64409,Zaid
1693,2004,Chikmangaluru,37,3360.0,17.169175824175824,Dry sandy ,Spray,3290.0,51.0,Coconut,249978,Zaid
1694,2004,Chikmangaluru,35,3605.4,17.169175824175824,Dry sandy ,Spray,3138.0,57.0,Coconut,637,Zaid
1695,2004,Chikmangaluru,5974,3605.4,17.169175824175824,Dry sandy ,Spray,3423.0,57.0,Coconut,43311,Zaid
1696,2004,Chikmangaluru,6631,3605.4,17.169175824175824,Dry sandy ,Spray,3899.0,60.0,Coconut,24848,Zaid
1697,2004,Chikmangaluru,6705,3512.4,17.169175824175824,Dry sandy ,Spray,4015.0,57.0,Coconut,761,Zaid
1698,2004,Chikmangaluru,5876,3512.4,17.169175824175824,Dry sandy ,Spray,4279.0,57.0,Coconut,45608,Zaid
1699,2004,Chikmangaluru,326,3512.4,17.169175824175824,Dry sandy ,Spray,4167.0,54.0,Coconut,234581,Zaid
1700,2004,Chikmangaluru,6470,3296.0,17.169175824175824,Laterite,Spray,4479.0,54.5,Coconut,646,Zaid
1701,2004,Chikmangaluru,6709,3296.0,17.169175824175824,Laterite,Spray,3699.0,56.6,Coconut,43562,Zaid
1702,2004,Chikmangaluru,6186,3296.0,17.169175824175824,Laterite,Spray,4904.0,55.5,Coconut,200000,Zaid
1703,2004,Chikmangaluru,6503,3550.0,17.169175824175824,Laterite,Spray,2821.0,58.5,Coconut,4847,Zaid
1704,2004,Chikmangaluru,5220,3550.0,17.169175824175824,Laterite,Spray,3472.0,59.5,Coconut,51239,Zaid
1705,2004,Chikmangaluru,4677,3550.0,17.169175824175824,Laterite,Spray,3647.0,55.0,Coconut,216396,Zaid
1706,2004,Chikmangaluru,1279,3654.0,17.169175824175824,Laterite,Spray,393.0,53.0,Coconut,2644,Zaid
1707,2004,Chikmangaluru,13283,3654.0,17.169175824175824,Laterite,Spray,167.0,53.5,Coconut,44235,Zaid
1708,2004,Chikmangaluru,52119,3654.0,17.169175824175824,Laterite,Spray,71.0,52.5,Coconut,203317,Zaid
1709,2013,Chikmangaluru,725,233.0,17.639725274725276,Laterite,Spray,52.0,56.0,Coconut,2134,Zaid
1710,2014,Chikmangaluru,12885,233.0,18.001593406593408,Laterite,Spray,12.0,57.0,Coconut,45186,Zaid
1711,2015,Chikmangaluru,51179,233.0,17.228626373626373,Laterite,Spray,51.0,57.5,Coconut,238542,Zaid
