Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeild,Humidity,Crops,price,Season
2019,Kodagu,4954.0,236.0,24.42842105263158,Black,Drip,3550.0,57.0,Pepper,234581.0,Rabi
2004,Kodagu,5019.0,236.0,23.847748344370864,Black,Drip,109.0,54.0,Pepper,646.0,Rabi
2013,Kodagu,5127.0,2903.1,23.586953642384106,Black,Drip,3368.0,54.5,Pepper,43562.0,Rabi
2014,Kodagu,5174.0,2903.1,23.19549668874172,Black,Drip,3671.0,56.6,Pepper,200000.0,Rabi
2015,Kodagu,5294.0,2903.1,24.51532894736842,Black,Drip,2404.0,55.5,Pepper,4847.0,Rabi
2016,Kodagu,5474.0,2996.6,24.15496688741722,Black,Drip,2805.0,58.5,Pepper,51239.0,Rabi
2017,Kodagu,5864.0,2996.6,23.824966887417215,Black,Drip,2331.0,59.5,Pepper,216396.0,Rabi
2018,Kodagu,7028.0,2996.6,24.58523178807947,Black,Basin,2088.0,55.0,Pepper,2644.0,Rabi
2004,Kodagu,7403.0,3522.8,23.847748344370864,Black,Basin,2628.0,53.0,Pepper,44235.0,Rabi
2005,Kodagu,7501.0,3522.8,22.9553642384106,Black,Basin,1939.0,53.5,Pepper,203317.0,Rabi
2006,Kodagu,7714.0,3522.8,23.028476821192054,Black,Basin,1871.0,52.5,Pepper,2134.0,Rabi
2007,Kodagu,7856.0,2903.1,22.75756578947368,Black,Basin,1868.0,56.0,Pepper,45186.0,Rabi
2008,Kodagu,32.0,2903.1,23.42211920529801,Black,Basin,127919.0,57.0,Pepper,238542.0,Rabi
2009,Kodagu,1.0,2903.1,23.782052980132452,Black,Basin,75340.0,57.5,Pepper,1516.0,Rabi
2010,Kodagu,30.0,2996.6,22.83675496688742,Black,Basin,29170.0,57.0,Arecanut,200000.0,Rabi
2011,Kodagu,6.0,2996.6,23.47381578947368,Black,Basin,1901.0,55.0,Arecanut,4847.0,Rabi
2012,Kodagu,15.0,2996.6,23.665695364238413,Black,Basin,972.0,56.0,Arecanut,51239.0,Rabi
2013,Kodagu,4.0,3522.8,23.586953642384106,Black,Basin,874.0,54.0,Arecanut,216396.0,Rabi
2014,Kodagu,39.0,3522.8,23.19549668874172,Black,Basin,592.0,58.0,Arecanut,2644.0,Rabi
2015,Kodagu,6.0,3522.8,24.51532894736842,Black,Basin,864.0,58.0,Arecanut,44235.0,Rabi
2016,Kodagu,12.0,3729.8,24.15496688741722,Black,Basin,5373.0,59.0,Arecanut,203317.0,Rabi
2017,Kodagu,3.0,3729.8,23.824966887417215,Black,Basin,6589.0,50.0,Arecanut,2134.0,Rabi
2018,Mysuru,17.0,3729.8,25.262913907284766,Black,Basin,5107.0,54.0,Arecanut,45186.0,Rabi
2013,Mysuru,3.0,2746.2,23.848278145695367,Black,Basin,5518.0,53.0,Arecanut,238542.0,Rabi
2014,Mysuru,9.0,2746.2,23.697880794701987,Black,Basin,4912.0,52.0,Arecanut,1516.0,Rabi
2015,Mysuru,21.0,2746.2,24.545723684210525,Black,Basin,3830.0,51.0,Arecanut,57259.0,Rabi
2016,Mysuru,11.0,3360.0,24.30298013245033,Black,Basin,4.0,57.0,Arecanut,234779.0,Rabi
2017,Mysuru,4.0,3360.0,23.012781456953643,Black,Basin,9.0,57.0,Arecanut,1493.0,Rabi
2018,Mysuru,15.0,3360.0,25.262913907284766,Black,Basin,12.0,60.0,Arecanut,64409.0,Rabi
2004,Mysuru,8.0,3605.4,23.78033112582781,Black,Basin,2089.0,57.0,Ginger,249978.0,Rabi
2005,Mysuru,29.0,3605.4,21.883046357615893,Black,Basin,2810.0,57.0,Ginger,637.0,Rabi
2006,Mysuru,1.0,3605.4,24.02986754966887,Loam,Basin,841.0,54.0,Ginger,43311.0,Rabi
2007,Mysuru,13736.0,3512.4,22.229144736842105,Loam,Basin,3550.0,54.5,Ginger,24848.0,Rabi
2008,Mysuru,14003.0,3512.4,22.934701986754966,Loam,Basin,109.0,56.6,Ginger,761.0,Rabi
2009,Mysuru,14179.0,3512.4,24.734503311258276,Loam,Basin,3368.0,55.5,Ginger,45608.0,Rabi
2010,Mysuru,14319.0,3296.0,23.00966887417218,Loam,Basin,3671.0,58.5,Ginger,234581.0,Rabi
2011,Mysuru,14464.0,3296.0,24.23157894736842,Loam,Basin,2404.0,59.5,Ginger,646.0,Rabi
2012,Mysuru,14876.0,3296.0,24.69132450331126,Loam,Basin,2805.0,55.0,Ginger,43562.0,Rabi
2013,Mysuru,14976.0,3550.0,23.848278145695367,Loam,Basin,2331.0,53.0,Ginger,200000.0,Rabi
2014,Mysuru,15009.0,3550.0,23.697880794701987,Loam,Basin,2088.0,53.5,Ginger,4847.0,Rabi
2015,Mysuru,15114.0,3550.0,24.545723684210525,Loam,Basin,2628.0,52.5,Ginger,51239.0,Rabi
2016,Mysuru,16224.0,3654.0,24.30298013245033,Loam,Basin,1939.0,56.0,Ginger,216396.0,Rabi
2017,Mysuru,17095.0,3654.0,23.012781456953643,Loam,Basin,1871.0,57.0,Ginger,2644.0,Rabi
2018,Mysuru,17512.0,3654.0,25.262913907284766,Loam,Basin,1868.0,57.5,Ginger,44235.0,Rabi
2015,Mysuru,17587.0,233.0,24.545723684210525,Loam,Basin,127919.0,57.0,Tea,203317.0,Rabi
2016,Mysuru,17771.0,233.0,24.30298013245033,Loam,Basin,75340.0,55.0,Tea,2134.0,Rabi
2017,Mysuru,17825.0,233.0,23.012781456953643,Loam,Basin,29170.0,56.0,Tea,45186.0,Rabi
2018,Mysuru,3147.0,234.0,25.262913907284766,Loam,Basin,1901.0,54.0,Tea,238542.0,Rabi
2013,Mysuru,2578.0,234.0,23.848278145695367,Loam,Basin,972.0,58.0,Tea,1516.0,Rabi
2014,Mysuru,1591.0,234.0,23.697880794701987,Loam,Basin,874.0,58.0,Tea,57259.0,Rabi
2015,Mysuru,1298.0,3105.0,24.545723684210525,Loam,Spray,592.0,59.0,Tea,234779.0,Rabi
2016,Mysuru,4.0,3105.0,24.30298013245033,Loam,Spray,864.0,50.0,Tea,1493.0,Rabi
2017,Mysuru,1122.0,3105.0,23.012781456953643,Loam,Spray,5373.0,54.0,Tea,64409.0,Rabi
2018,Mysuru,917.0,236.0,25.262913907284766,Loam,Spray,6589.0,53.0,Tea,249978.0,Rabi
2004,Mysuru,819.0,236.0,23.78033112582781,Loam,Spray,5107.0,52.0,Tea,637.0,Rabi
2005,Mysuru,619.0,2903.1,21.883046357615893,Loam,Spray,5518.0,51.0,Tea,43311.0,Rabi
2006,Mysuru,391.0,2903.1,24.02986754966887,Loam,Spray,4912.0,57.0,Tea,24848.0,Rabi
2007,Mysuru,211.0,2903.1,22.229144736842105,Loam,Spray,3830.0,57.0,Tea,761.0,Rabi
2008,Mysuru,153.0,2996.6,22.934701986754966,Loam,Spray,313547.0,60.0,Tea,45608.0,Rabi
2009,Mysuru,111.0,2996.6,24.734503311258276,Loam,Spray,2783.0,57.0,Paddy,234581.0,Rabi
2010,Mysuru,76.0,2996.6,23.00966887417218,Light sandy,Spray,1533.0,57.0,Paddy,646.0,Rabi
2011,Mysuru,53.0,3522.8,26.475824175824172,Light sandy,Spray,1647.0,54.0,Paddy,43562.0,Zaid
2012,Mysuru,2688.0,3522.8,27.034615384615382,Light sandy,Spray,975.0,54.5,Paddy,200000.0,Zaid
2013,Mysuru,2311.0,3522.8,25.310439560439555,Light sandy,Spray,2.0,56.6,Paddy,4847.0,Zaid
2014,Mysuru,2188.0,2903.1,27.321538461538463,Light sandy,Spray,836.0,55.5,Paddy,51239.0,Zaid
2015,Mysuru,1998.0,2903.1,25.965824175824178,Light sandy,Spray,806.0,58.5,Paddy,216396.0,Zaid
2016,Mysuru,2006.0,2903.1,28.02395604395604,Light sandy,Spray,880.0,59.5,Paddy,2644.0,Zaid
2017,Mysuru,2034.0,2996.6,27.094505494505498,Light sandy,Spray,770.0,55.0,Paddy,44235.0,Zaid
2016,Mysuru,2035.0,2996.6,28.02395604395604,Light sandy,Spray,395.0,53.0,Paddy,203317.0,Zaid
2017,Mysuru,2074.0,2996.6,27.094505494505498,Light sandy,Spray,187.0,53.5,Paddy,2134.0,Zaid
2018,Mysuru,2127.0,3522.8,26.711978021978016,Light sandy,Spray,187.0,52.5,Paddy,45186.0,Zaid
2013,Mysuru,2090.0,3522.8,25.310439560439555,Light sandy,Spray,121.0,56.0,Paddy,238542.0,Zaid
2014,Mysuru,2059.0,3522.8,27.321538461538463,Light sandy,Spray,103.0,57.0,Paddy,1516.0,Zaid
2015,Mysuru,2050.0,3729.8,25.965824175824178,Light sandy,Spray,71.0,57.5,Paddy,200000.0,Zaid
2016,Mysuru,1865.0,3729.8,28.02395604395604,Light sandy,Spray,3961.0,57.0,Groundnut,4847.0,Zaid
2017,Mysuru,1841.0,3729.8,27.094505494505498,Light sandy,Spray,4247.0,55.0,Groundnut,51239.0,Zaid
2018,Mysuru,1799.0,2746.2,26.711978021978016,Light sandy,Spray,3290.0,56.0,Groundnut,216396.0,Zaid
2004,Kasaragodu,1468.0,2746.2,27.61758241758242,Light sandy,Spray,3138.0,54.0,Groundnut,2644.0,Zaid
2005,Kasaragodu,568.0,2746.2,28.22604395604395,Light sandy,Spray,3423.0,58.0,Groundnut,44235.0,Zaid
2006,Kasaragodu,407.0,3360.0,27.872087912087913,Light sandy,Spray,3899.0,58.0,Groundnut,203317.0,Zaid
2007,Kasaragodu,177.0,3360.0,28.150219780219782,Light sandy,Spray,4015.0,59.0,Groundnut,2134.0,Zaid
2008,Kasaragodu,51.0,3360.0,27.689890109890108,Light sandy,Spray,4279.0,50.0,Groundnut,45186.0,Zaid
2009,Kasaragodu,173.0,3605.4,28.10010989010988,Light sandy,Spray,4167.0,54.0,Groundnut,238542.0,Zaid
2010,Kasaragodu,201.0,3605.4,28.49494505494506,Light sandy,Spray,4479.0,53.0,Groundnut,1516.0,Zaid
2011,Kasaragodu,206.0,2903.1,27.955824175824176,Light sandy,Spray,3699.0,52.0,Groundnut,57259.0,Zaid
2012,Kasaragodu,243.0,2903.1,27.87296703296703,Light sandy,Spray,4904.0,51.0,Groundnut,234779.0,Zaid
2013,Kasaragodu,123.0,2903.1,28.13230769230769,Light sandy,Spray,2821.0,57.0,Groundnut,1493.0,Zaid
2014,Kasaragodu,82.0,2996.6,28.487912087912093,Light sandy,Spray,3472.0,57.0,Groundnut,64409.0,Zaid
2015,Kasaragodu,74.0,2996.6,28.012307692307697,Light sandy,Spray,3647.0,60.0,Groundnut,249978.0,Zaid
2016,Kasaragodu,18.0,2996.6,28.98010989010989,Heavy clay,Spray,393.0,57.0,Blackgram,637.0,Zaid
2017,Kasaragodu,37.0,3522.8,28.40835164835165,Heavy clay,Spray,167.0,57.0,Blackgram,43311.0,Zaid
2016,Kasaragodu,35.0,3522.8,28.98010989010989,Heavy clay,Spray,71.0,54.0,Blackgram,24848.0,Zaid
2017,Kasaragodu,5974.0,3522.8,28.40835164835165,Heavy clay,Spray,52.0,54.5,Blackgram,761.0,Zaid
2016,Kasaragodu,6631.0,3729.8,28.98010989010989,Heavy clay,Spray,313547.0,56.6,Blackgram,45608.0,Zaid
2017,Kasaragodu,6705.0,3729.8,28.40835164835165,Heavy clay,Drip,2783.0,55.5,Blackgram,234581.0,Zaid
2018,Kasaragodu,5876.0,3729.8,28.160000000000004,Heavy clay,Drip,1533.0,58.5,Blackgram,646.0,Zaid
2013,Kasaragodu,326.0,2746.2,28.13230769230769,Heavy clay,Drip,1647.0,59.5,Blackgram,43562.0,Zaid
2014,Kasaragodu,6470.0,2746.2,28.487912087912093,Heavy clay,Drip,975.0,55.0,Blackgram,200000.0,Zaid
2015,Kasaragodu,6709.0,2746.2,28.012307692307697,Heavy clay,Drip,2.0,53.0,Blackgram,4847.0,Zaid
2016,Kasaragodu,6186.0,3360.0,28.98010989010989,Heavy clay,Drip,836.0,53.5,Blackgram,51239.0,Zaid
2017,Kasaragodu,6503.0,3360.0,28.40835164835165,Heavy clay,Drip,806.0,52.5,Blackgram,216396.0,Zaid
2018,Kasaragodu,5220.0,3360.0,28.160000000000004,Heavy clay,Drip,880.0,56.0,Blackgram,2644.0,Zaid
2004,Kasaragodu,4677.0,3605.4,27.61758241758242,Heavy clay,Drip,770.0,59.5,Blackgram,44235.0,Zaid
2005,Kasaragodu,4803.0,3605.4,28.22604395604395,Heavy clay,Drip,395.0,55.0,Blackgram,203317.0,Zaid
2006,Kasaragodu,3739.0,3605.4,27.872087912087913,Heavy clay,Drip,187.0,53.0,Cashew,2134.0,Zaid
2007,Kasaragodu,3529.0,3512.4,28.150219780219782,Heavy clay,Drip,187.0,53.5,Cashew,45186.0,Zaid
2008,Kasaragodu,3649.0,3512.4,27.689890109890108,Heavy clay,Drip,121.0,52.5,Cashew,238542.0,Zaid
2009,Raichur,1374.0,3512.4,31.352747252747253,Heavy clay,Drip,103.0,56.0,Cashew,1516.0,Zaid
2010,Raichur,933.0,3296.0,32.59494505494505,Heavy clay,Drip,71.0,57.0,Cashew,57259.0,Zaid
2011,Raichur,345.0,3550.0,31.325274725274724,Heavy clay,Drip,3961.0,57.5,Cashew,234779.0,Zaid
2012,Raichur,29.0,3550.0,32.05384615384615,Heavy clay,Drip,4247.0,57.0,Cashew,1493.0,Zaid
2013,Raichur,11.0,3550.0,31.356813186813184,Heavy clay,Drip,3290.0,55.0,Cashew,64409.0,Zaid
2014,Raichur,10.0,3654.0,31.904175824175827,Heavy clay,Drip,3138.0,56.0,Cashew,249978.0,Zaid
2015,Raichur,7.0,3654.0,30.912417582417586,Heavy clay,Drip,3423.0,54.0,Cashew,637.0,Zaid
2016,Raichur,10.0,3654.0,31.940989010989018,Heavy clay,Drip,3899.0,58.0,Cashew,43311.0,Zaid
2017,Raichur,56.0,233.0,32.41362637362637,Heavy clay,Drip,4015.0,58.0,Cashew,24848.0,Zaid
2017,Raichur,68.0,233.0,32.41362637362637,Heavy clay,Drip,4279.0,59.0,Cashew,761.0,Zaid
2016,Raichur,56.0,233.0,31.940989010989018,Heavy clay,Drip,4167.0,50.0,Cashew,45608.0,Zaid
2017,Raichur,66.0,234.0,32.41362637362637,Heavy clay,Drip,4479.0,54.0,Cashew,234581.0,Zaid
2018,Raichur,55.0,234.0,31.915714285714284,Heavy clay,Drip,3699.0,53.0,Coconut,646.0,Zaid
2013,Raichur,42.0,234.0,31.356813186813184,Heavy clay,Drip,4904.0,59.5,Coconut,43562.0,Zaid
2014,Raichur,51179.0,3105.0,31.904175824175827,Heavy clay,Drip,2821.0,55.0,Coconut,200000.0,Zaid
2015,Raichur,468.0,3105.0,30.912417582417586,Heavy clay,Drip,3472.0,53.0,Coconut,4847.0,Zaid
2016,Raichur,11841.0,3105.0,31.940989010989018,Heavy clay,Drip,3647.0,53.5,Coconut,51239.0,Zaid
2017,Raichur,50975.0,236.0,32.41362637362637,Heavy clay,Drip,393.0,52.5,Coconut,216396.0,Zaid
2018,Raichur,206.0,236.0,31.915714285714284,Heavy clay,Drip,167.0,56.0,Coconut,2644.0,Zaid
2004,Raichur,10922.0,2903.1,29.64439560439561,Heavy clay,Drip,71.0,57.0,Coconut,44235.0,Zaid
2005,Raichur,51390.0,2903.1,31.18164835164835,Heavy clay,Drip,52.0,57.5,Coconut,203317.0,Zaid
2006,Raichur,177.0,2903.1,31.0910989010989,Heavy clay,Drip,2570.0,57.0,Coconut,2134.0,Zaid
2007,Raichur,10723.0,2996.6,31.700109890109886,Loam,Drip,27170.0,55.0,Coconut,45186.0,Zaid
2008,Raichur,51709.0,2996.6,30.39417582417583,Loam,Drip,114744.0,56.0,Coconut,238542.0,Zaid
2009,Raichur,146.0,2996.6,31.352747252747253,Loam,Drip,1402.0,54.0,Coconut,1516.0,Zaid
2010,Raichur,10910.0,3296.0,32.59494505494505,Loam,Drip,23456.0,58.0,Coconut,200000.0,Zaid
2011,Raichur,51355.0,3550.0,31.325274725274724,Loam,Drip,107809.0,58.0,Coconut,4847.0,Zaid
2012,Raichur,160.0,3550.0,32.05384615384615,Loam,Drip,1132.0,59.0,Coconut,51239.0,Zaid
2013,Raichur,10912.0,3550.0,31.356813186813184,Loam,Drip,23960.0,50.0,Ginger,216396.0,Zaid
2014,Raichur,51353.0,3654.0,31.904175824175827,Loam,Drip,126487.0,54.0,Ginger,2644.0,Zaid
2015,Gulbarga,142.0,3654.0,30.890659340659337,Loam,Drip,804.0,53.0,Ginger,44235.0,Zaid
2016,Gulbarga,10505.0,3654.0,32.23791208791209,Loam,Basin,30362.0,59.5,Ginger,203317.0,Zaid
2017,Gulbarga,51040.0,233.0,31.953406593406594,Loam,Basin,124492.0,55.0,Ginger,2134.0,Zaid
2004,Gulbarga,154.0,233.0,29.72758241758242,Loam,Basin,792.0,53.0,Ginger,45186.0,Zaid
2004,Gulbarga,10318.0,233.0,29.72758241758242,Loam,Basin,34153.0,53.5,Ginger,238542.0,Zaid
2004,Gulbarga,48083.0,234.0,29.72758241758242,Loam,Basin,2570.0,52.5,Ginger,1516.0,Zaid
2004,Gulbarga,143.0,234.0,29.72758241758242,Loam,Basin,27170.0,56.0,Ginger,57259.0,Zaid
2004,Gulbarga,9283.0,234.0,29.72758241758242,Loam,Basin,114744.0,57.0,Ginger,234779.0,Zaid
2004,Gulbarga,47200.0,3105.0,29.72758241758242,Loam,Basin,1402.0,57.5,Ginger,1493.0,Zaid
2004,Gulbarga,158.0,3105.0,29.72758241758242,Loam,Basin,23456.0,57.0,Ginger,64409.0,Zaid
2004,Gulbarga,8982.0,3105.0,29.72758241758242,Loam,Basin,107809.0,55.0,Ginger,249978.0,Zaid
2004,Gulbarga,46990.0,236.0,29.72758241758242,Loam,Basin,1132.0,56.0,Ginger,637.0,Zaid
2004,Gulbarga,103.0,236.0,29.72758241758242,Loam,Basin,23960.0,54.0,Ginger,43311.0,Zaid
2004,Gulbarga,8239.0,2903.1,29.72758241758242,Loam,Drip,126487.0,57.0,Coconut,200000.0,Zaid
2004,Gulbarga,44563.0,2903.1,29.72758241758242,Loam,Drip,804.0,57.5,Coconut,4847.0,Zaid
2004,Gulbarga,96.0,2903.1,29.72758241758242,Loam,Drip,30362.0,57.0,Coconut,51239.0,Zaid
2004,Gulbarga,6949.0,2996.6,29.72758241758242,Loam,Drip,124492.0,55.0,Coconut,216396.0,Zaid
2004,Gulbarga,44663.0,2996.6,29.72758241758242,Loam,Drip,792.0,56.0,Coconut,2644.0,Zaid
2004,Gulbarga,110.0,2996.6,29.72758241758242,Loam,Drip,34153.0,54.0,Coconut,44235.0,Zaid
2004,Gulbarga,6824.0,2903.1,29.72758241758242,Loam,Drip,132551.0,58.0,Coconut,203317.0,Zaid
2004,Gulbarga,43013.0,2903.1,29.72758241758242,Loam,Drip,338.0,58.0,Coconut,2134.0,Zaid
2004,Gulbarga,95.0,2903.1,29.72758241758242,Loam,Drip,22966.0,59.0,Coconut,45186.0,Zaid
2004,Gulbarga,6441.0,2996.6,29.72758241758242,Loam,Drip,131763.0,50.0,Coconut,238542.0,Zaid
2004,Gulbarga,4012.0,2996.6,29.72758241758242,Dry sandy ,Drip,404.0,54.0,Coconut,1516.0,Zaid
2004,Gulbarga,4877.0,2996.6,29.72758241758242,Dry sandy ,Drip,24184.0,53.0,Coconut,57259.0,Zaid
2004,Gulbarga,4930.0,3522.8,29.72758241758242,Dry sandy ,Drip,124387.0,52.0,Coconut,234779.0,Zaid
2004,Gulbarga,4954.0,3522.8,29.72758241758242,Dry sandy ,Drip,343.0,51.0,Coconut,1493.0,Zaid
2004,Gulbarga,5019.0,3522.8,29.72758241758242,Dry sandy ,Drip,23099.0,57.0,Coconut,64409.0,Zaid
2004,Gulbarga,5127.0,3729.8,29.72758241758242,Dry sandy ,Drip,117825.84,57.0,Coconut,249978.0,Zaid
2004,Gulbarga,5174.0,3729.8,29.72758241758242,Dry sandy ,Drip,336.0,60.0,Coconut,637.0,Zaid
2004,Gulbarga,5294.0,3729.8,29.72758241758242,Dry sandy ,Drip,22594.0,57.0,Coconut,43311.0,Zaid
2004,Gulbarga,5474.0,2746.2,29.72758241758242,Dry sandy ,Drip,116481.07,57.0,Coconut,24848.0,Zaid
2004,Gulbarga,5864.0,2746.2,29.72758241758242,Dry sandy ,Drip,316.0,54.0,Coconut,761.0,Zaid
2004,Gulbarga,7028.0,2746.2,29.72758241758242,Dry sandy ,Drip,21400.0,54.5,Coconut,45608.0,Zaid
2004,Gulbarga,7403.0,3360.0,29.72758241758242,Dry sandy ,Drip,122102.0,56.6,Coconut,234581.0,Zaid
2004,Gulbarga,7501.0,3360.0,29.72758241758242,Dry sandy ,Drip,382.0,55.5,Coconut,646.0,Zaid
2004,Gulbarga,7714.0,3360.0,29.72758241758242,Dry sandy ,Drip,19578.0,58.5,Coconut,43562.0,Zaid
2004,Madikeri,7856.0,3605.4,24.75714285714286,Dry sandy ,Drip,121037.0,59.5,Coconut,200000.0,Zaid
2004,Madikeri,32.0,3605.4,24.75714285714286,Dry sandy ,Drip,231.0,55.0,Coconut,4847.0,Zaid
2004,Madikeri,1.0,3605.4,24.75714285714286,Dry sandy ,Drip,18951.0,53.0,Coconut,51239.0,Zaid
2004,Madikeri,30.0,3512.4,24.75714285714286,Dry sandy ,Drip,110579.0,53.5,Coconut,216396.0,Zaid
2004,Madikeri,6.0,3512.4,24.75714285714286,Dry sandy ,Drip,221.0,52.5,Coconut,2644.0,Zaid
2004,Madikeri,15.0,3512.4,24.75714285714286,Dry sandy ,Drip,15362.0,56.0,Coconut,44235.0,Zaid
2004,Madikeri,4.0,3296.0,24.75714285714286,Dry sandy ,Drip,120373.0,57.0,Coconut,203317.0,Zaid
2004,Madikeri,39.0,3296.0,24.75714285714286,Dry sandy ,Drip,291.0,57.5,Coconut,2134.0,Zaid
2004,Madikeri,6.0,3296.0,24.75714285714286,Dry sandy ,Drip,17231.0,57.0,Coconut,45186.0,Zaid
2004,Madikeri,12.0,3550.0,24.75714285714286,Dry sandy ,Drip,119359.0,55.0,Coconut,238542.0,Zaid
2004,Madikeri,3.0,3550.0,24.75714285714286,Dry sandy ,Drip,283.0,56.0,Coconut,1516.0,Zaid
2004,Madikeri,17.0,3550.0,24.75714285714286,Dry sandy ,Drip,17690.0,54.0,Coconut,57259.0,Zaid
2004,Madikeri,3.0,3654.0,24.75714285714286,Dry sandy ,Drip,7157.0,58.0,Coconut,234779.0,Zaid
2004,Madikeri,9.0,3654.0,24.75714285714286,Dry sandy ,Drip,8700.0,58.0,Coconut,1493.0,Zaid
2004,Madikeri,21.0,3654.0,24.75714285714286,Dry sandy ,Drip,41266.0,59.0,Coconut,64409.0,Zaid
2004,Madikeri,11.0,233.0,24.75714285714286,Dry sandy ,Drip,8838.0,50.0,Coconut,249978.0,Zaid
2004,Madikeri,4.0,233.0,24.75714285714286,Dry sandy ,Drip,8954.0,54.0,Coconut,637.0,Zaid
2004,Madikeri,15.0,233.0,24.75714285714286,Dry sandy ,Drip,42915.0,53.0,Coconut,43311.0,Zaid
2004,Madikeri,8.0,234.0,24.75714285714286,Dry sandy ,Drip,9230.0,52.0,Coconut,24848.0,Zaid
2004,Madikeri,29.0,234.0,24.75714285714286,Dry sandy ,Drip,44313.0,51.0,Coconut,761.0,Zaid
2004,Madikeri,1.0,234.0,24.75714285714286,Dry sandy ,Basin,45820.0,57.0,Coconut,45608.0,Zaid
2004,Madikeri,13736.0,3105.0,24.75714285714286,Dry sandy ,Basin,49084.0,57.0,Coconut,234581.0,Zaid
2004,Madikeri,14003.0,3105.0,24.75714285714286,Dry sandy ,Basin,86311.0,60.0,Coconut,646.0,Zaid
2004,Madikeri,14179.0,3105.0,24.75714285714286,Dry sandy ,Basin,57642.0,57.0,Coconut,43562.0,Zaid
2004,Madikeri,14319.0,236.0,24.75714285714286,Dry sandy ,Basin,58405.0,57.0,Coconut,200000.0,Zaid
2004,Madikeri,14464.0,236.0,24.75714285714286,Dry sandy ,Basin,60751.0,54.0,Coconut,4847.0,Zaid
2004,Madikeri,14876.0,2903.1,24.75714285714286,Dry sandy ,Basin,109506.0,54.5,Coconut,51239.0,Zaid
2004,Madikeri,14976.0,2903.1,24.75714285714286,Dry sandy ,Basin,114.0,56.6,Coconut,216396.0,Zaid
2004,Madikeri,15009.0,2903.1,24.75714285714286,Dry sandy ,Basin,3.0,55.5,Coconut,2644.0,Zaid
2004,Madikeri,15114.0,2996.6,24.75714285714286,Dry sandy ,Basin,95.0,58.5,Coconut,44235.0,Zaid
2004,Chikmangaluru,16224.0,2996.6,24.254175824175825,Dry sandy ,Basin,19.0,59.5,Coconut,203317.0,Zaid
2004,Chikmangaluru,17095.0,2996.6,24.254175824175825,Dry sandy ,Basin,54.0,55.0,Coconut,2134.0,Zaid
2004,Chikmangaluru,17512.0,3522.8,24.254175824175825,Dry sandy ,Basin,13.0,53.0,Coconut,45186.0,Zaid
2004,Chikmangaluru,17587.0,3522.8,24.254175824175825,Dry sandy ,Basin,123.0,53.5,Coconut,238542.0,Zaid
2004,Chikmangaluru,17771.0,3522.8,24.254175824175825,Dry sandy ,Basin,19.0,52.5,Coconut,1516.0,Zaid
2004,Chikmangaluru,17825.0,3729.8,24.254175824175825,Dry sandy ,Basin,32.0,56.0,Coconut,57259.0,Zaid
2004,Chikmangaluru,3147.0,3729.8,24.254175824175825,Dry sandy ,Basin,8.0,57.0,Coconut,234779.0,Zaid
2004,Chikmangaluru,2578.0,3729.8,24.254175824175825,Dry sandy ,Basin,50.0,57.5,Coconut,1493.0,Zaid
2004,Chikmangaluru,1591.0,2746.2,24.254175824175825,Dry sandy ,Basin,10.0,57.0,Coconut,64409.0,Zaid
2004,Chikmangaluru,1298.0,2746.2,24.254175824175825,Dry sandy ,Basin,29.0,55.0,Coconut,249978.0,Zaid
2004,Chikmangaluru,4.0,2746.2,24.254175824175825,Dry sandy ,Basin,44.0,56.0,Coconut,200000.0,Zaid
2004,Chikmangaluru,1122.0,3360.0,24.254175824175825,Dry sandy ,Basin,33.0,54.0,Coconut,4847.0,Zaid
2004,Chikmangaluru,917.0,3360.0,24.254175824175825,Dry sandy ,Basin,14.0,58.0,Coconut,51239.0,Zaid
2004,Chikmangaluru,819.0,3360.0,24.254175824175825,Dry sandy ,Basin,56.0,58.0,Coconut,216396.0,Zaid
2004,Chikmangaluru,619.0,3605.4,24.254175824175825,Dry sandy ,Basin,26.0,59.0,Coconut,2644.0,Zaid
2004,Chikmangaluru,391.0,3605.4,24.254175824175825,Dry sandy ,Basin,98.0,50.0,Coconut,44235.0,Zaid
2004,Chikmangaluru,211.0,3605.4,24.254175824175825,Dry sandy ,Basin,3.0,54.0,Coconut,203317.0,Zaid
2004,Chikmangaluru,153.0,3512.4,24.254175824175825,Dry sandy ,Basin,58637.0,53.0,Coconut,2134.0,Zaid
2004,Chikmangaluru,111.0,3512.4,24.254175824175825,Dry sandy ,Basin,59777.0,52.0,Coconut,45186.0,Zaid
2004,Chikmangaluru,76.0,3512.4,24.254175824175825,Dry sandy ,Basin,60528.0,51.0,Coconut,238542.0,Zaid
2004,Chikmangaluru,53.0,3296.0,24.254175824175825,Dry sandy ,Basin,61126.0,57.0,Coconut,1516.0,Zaid
2004,Chikmangaluru,2688.0,3296.0,24.254175824175825,Dry sandy ,Basin,623687.0,57.0,Coconut,57259.0,Zaid
2004,Chikmangaluru,2311.0,3296.0,24.254175824175825,Dry sandy ,Basin,63504.0,60.0,Coconut,234779.0,Zaid
2004,Chikmangaluru,2188.0,3550.0,24.254175824175825,Dry sandy ,Basin,63931.0,57.0,Coconut,1493.0,Zaid
2004,Chikmangaluru,1998.0,3550.0,24.254175824175825,Dry sandy ,Basin,73730.0,57.0,Coconut,64409.0,Zaid
2004,Chikmangaluru,2006.0,3550.0,24.254175824175825,Dry sandy ,Basin,118416.0,54.0,Coconut,249978.0,Zaid
